record_date,workshop_code,energy_code,consumption,unit,unit_price,cost,record_status,avg_temperature,data_source,is_production_day
2024-08-12,W02,E01,45841.59,kWh,0.6841,31359.58,正常,21.0,MES,1
2025-08-03,W07,E02,12667.013,m³,3.4479,43675.19,正常,24.79,MES,1
2024-05-09,W03,E01,27269.161,kWh,0.6756,18423.19,正常,20.77,MES,1
2024-03-05,W01,E01,43591.047,kWh,0.703,30643.88,正常,7.97,MES,1
2025-01-06,W05,E01,25895.567,kWh,0.6757,17497.45,正常,-6.05,MES,1
2024-08-13,W01,E01,52612.298,kWh,0.6749,35509.93,正常,31.69,MES,1
2024-01-08,W07,E04,913.509,m³,4.0816,3728.54,正常,-6.6,MES,1
2024-02-29,W04,E01,20552.526,kWh,0.6944,14271.0,正常,0.96,MES,1
2025-01-02,W07,E02,23559.62,m³,3.4398,81040.87,正常,-2.51,MES,1
2025-05-26,W03,E02,7749.147,m³,3.4399,26656.31,正常,19.87,MES,1
2025-02-05,W07,E01,8768.56,kWh,0.6854,6010.4,正常,-5.01,MES,1
2025-10-30,W05,E03,26.675,t,219.2372,5848.14,正常,15.53,MES,1
2024-02-03,W03,E01,28769.831,kWh,0.6975,20067.43,正常,-2.53,MES,1
2025-10-13,W02,E04,184.746,m³,4.1503,793.77,正常,11.58,MES,1
2025-12-30,W04,E04,62.664,m³,4.0628,254.59,正常,-7.12,MES,1
2024-12-16,W06,E05,4324.445,m³,0.2815,1217.29,正常,1.83,MES,1
2024-12-03,W03,E03,36.708,t,221.8866,8144.9,正常,-5.14,MES,1
2024-08-28,W04,E04,61.645,m³,4.1484,255.73,正常,30.49,MES,1
2024-11-01,W03,E02,9775.616,m³,3.4597,33820.67,正常,4.03,MES,1
2025-10-29,W05,E01,23166.716,kWh,0.6724,15578.05,正常,15.03,MES,1
2024-11-07,W01,E05,3173.424,m³,0.2927,928.8,正常,7.11,MES,1
2024-07-22,W05,E01,27061.945,kWh,0.6824,18466.17,正常,25.19,MES,1
2025-04-23,W04,E01,18002.108,kWh,0.6777,12200.02,正常,15.46,MES,1
2025-02-19,W01,E02,13161.425,m³,3.3957,44691.98,正常,0.92,MES,1
2025-06-19,W08,E05,1465.855,m³,0.2822,413.62,正常,28.65,MES,1
2024-10-10,W02,E01,36629.156,kWh,0.6877,25189.68,正常,17.02,MES,1
2024-11-07,W07,E06,169.12,kg,7.773,1314.57,正常,7.11,MES,1
2025-06-28,W02,E02,4948.148,m³,3.4079,16862.9,正常,20.94,MES,1
2024-11-12,W07,E01,8326.051,kWh,0.6721,5595.62,正常,3.54,MES,1
2024-07-27,W04,E04,38.405,m³,4.0349,154.96,低负荷,26.99,MES,1
2024-09-26,W02,E02,5115.926,m³,3.4499,17649.58,正常,19.9,MES,1
2025-12-16,W01,E02,13294.734,m³,3.4516,45887.72,正常,-2.34,MES,1
2025-01-13,W01,E01,50666.079,kWh,0.688,34857.66,正常,-3.41,MES,1
2024-06-02,W05,E04,165.464,m³,4.1305,683.46,低负荷,25.87,MES,1
2024-02-14,W08,E05,246.628,m³,0.2782,68.6,停产,-0.82,MES,0
2024-10-12,W04,E04,41.702,m³,4.1057,171.22,低负荷,10.57,MES,1
2024-08-04,W01,E02,6888.005,m³,3.4918,24051.64,正常,27.92,MES,1
2025-01-18,W04,E05,4053.24,m³,0.2807,1135.6,低负荷,-7.86,MES,1
2024-02-25,W02,E02,7170.728,m³,3.4307,24600.49,正常,0.04,MES,1
2025-07-10,W07,E06,166.062,kg,7.8438,1302.55,正常,25.56,MES,1
2025-01-13,W07,E06,179.599,kg,7.8783,1414.94,正常,-3.41,MES,1
2024-07-08,W06,E05,3975.748,m³,0.275,1093.26,正常,28.67,MES,1
2025-09-08,W06,E01,13113.298,kWh,0.6772,8880.84,正常,13.22,MES,1
2025-12-17,W03,E03,37.401,t,214.909,8037.76,正常,-5.04,MES,1
2025-06-03,W04,E01,21026.142,kWh,0.6786,14267.45,正常,25.52,MES,1
2025-10-01,W04,E01,3975.987,kWh,0.6652,2644.77,停产,9.97,MES,0
2025-03-03,W08,E01,5406.269,kWh,0.6936,3749.73,正常,6.08,MES,1
2024-04-22,W08,E05,1276.461,m³,0.2826,360.73,正常,15.69,MES,1
2024-07-07,W03,E01,30438.603,kWh,0.6865,20895.53,正常,26.06,MES,1
2024-01-16,W07,E01,9590.403,kWh,0.6887,6605.12,正常,-3.47,MES,1
2025-05-26,W01,E02,8168.89,m³,3.4798,28426.34,正常,19.87,MES,1
2025-09-05,W08,E05,1477.275,m³,0.28,413.66,正常,26.03,MES,1
2025-03-19,W04,E01,17375.48,kWh,0.673,11693.41,正常,2.59,MES,1
2025-08-30,W07,E01,9986.617,kWh,0.6871,6861.33,正常,26.36,MES,1
2025-02-26,W07,E06,172.399,kg,7.5503,1301.67,正常,-2.87,MES,1
2025-08-06,W03,E01,31384.623,kWh,0.6802,21347.12,正常,31.25,MES,1
2024-08-20,W02,E04,193.217,m³,4.0772,787.78,正常,25.77,MES,1
2025-06-06,W05,E01,24559.367,kWh,0.6901,16949.54,正常,31.22,MES,1
2025-04-07,W04,E01,18517.569,kWh,0.6802,12595.33,正常,14.98,MES,1
2025-09-30,W01,E04,283.761,m³,4.0373,1145.62,正常,22.55,MES,1
2024-07-07,W01,E04,259.619,m³,4.0195,1043.53,正常,26.06,MES,1
2025-01-14,W07,E06,175.717,kg,7.7692,1365.17,正常,0.33,MES,1
2025-10-18,W04,E05,3918.53,m³,0.2824,1106.63,低负荷,21.59,MES,1
2024-05-29,W01,E01,38999.698,kWh,0.6791,26485.03,正常,22.66,MES,1
2024-02-20,W01,E05,3315.383,m³,0.2755,913.33,正常,-2.45,MES,1
2025-09-25,W01,E01,44015.216,kWh,0.6707,29523.06,正常,16.25,MES,1
2025-12-02,W07,E04,964.444,m³,4.061,3916.61,正常,-0.43,MES,1
2025-12-26,W08,E05,1505.884,m³,0.2731,411.2,正常,-2.76,MES,1
2025-12-14,W04,E01,7192.744,kWh,0.6722,4835.1,低负荷,-2.69,MES,1
2025-08-21,W04,E01,22645.281,kWh,0.6976,15796.47,正常,27.3,MES,1
2024-09-30,W05,E01,24549.299,kWh,0.6697,16441.19,正常,22.21,MES,1
2024-02-12,W08,E05,255.881,m³,0.2774,70.98,停产,0.4,MES,0
2025-02-27,W05,E04,459.951,m³,4.1757,1920.63,正常,-3.56,MES,1
2024-07-25,W02,E02,4781.92,m³,3.4724,16604.56,正常,26.13,MES,1
2025-04-15,W06,E01,11812.005,kWh,0.6882,8129.16,正常,15.59,MES,1
2025-08-17,W05,E04,163.712,m³,4.1673,682.24,低负荷,25.08,MES,1
2025-06-23,W01,E01,50028.404,kWh,0.6794,34045.31,正常,27.34,MES,1
2025-08-28,W02,E02,4729.601,m³,3.4174,16163.06,正常,27.55,MES,1
2024-12-20,W07,E01,9303.49,kWh,0.6892,6411.98,正常,0.04,MES,1
2024-10-14,W03,E02,8764.773,m³,3.4335,30093.56,正常,15.77,MES,1
2024-08-16,W02,E02,4589.474,m³,3.4007,15607.38,正常,26.65,MES,1
2025-05-11,W08,E05,419.791,m³,0.2794,117.3,低负荷,19.69,MES,1
2024-02-21,W07,E04,841.256,m³,4.0175,3379.77,正常,2.68,MES,1
2024-08-08,W01,E02,7055.226,m³,3.3615,23716.0,正常,29.84,MES,1
2025-06-13,W05,E04,427.965,m³,4.0937,1751.98,正常,25.45,MES,1
2024-01-15,W01,E01,48640.686,kWh,0.6881,33468.41,正常,-5.32,MES,1
2025-09-11,W07,E02,13844.302,m³,3.4172,47308.14,正常,22.79,MES,1
2024-05-29,W02,E02,5112.054,m³,3.5835,18318.9,正常,22.66,MES,1
2025-09-27,W01,E01,47770.948,kWh,0.6821,32585.05,正常,22.54,MES,1
2024-07-13,W04,E05,4137.598,m³,0.2801,1159.04,低负荷,25.91,MES,1
2024-09-07,W07,E04,899.968,m³,4.1548,3739.16,正常,22.08,MES,1
2025-03-25,W01,E01,39893.439,kWh,0.6884,27461.9,正常,9.4,MES,1
2025-06-21,W03,E03,26.197,t,211.3252,5536.07,正常,21.87,MES,1
2024-06-13,W02,E04,175.4,m³,4.1071,720.39,正常,26.54,MES,1
2025-06-22,W04,E04,20.977,m³,4.1176,86.38,低负荷,26.38,MES,1
2024-01-29,W05,E01,25750.325,kWh,0.6957,17915.62,正常,-7.36,MES,1
2025-01-19,W04,E04,21.626,m³,4.1327,89.37,低负荷,-5.53,MES,1
2024-04-18,W07,E06,185.591,kg,7.8982,1465.84,正常,9.2,MES,1
2024-08-13,W05,E04,395.992,m³,4.1884,1658.59,正常,31.69,MES,1
2025-04-16,W03,E03,30.901,t,223.9231,6919.39,正常,15.7,MES,1
2024-12-30,W05,E02,1194.609,m³,3.4704,4145.81,正常,-0.5,MES,1
2025-10-02,W01,E02,8272.017,m³,3.4929,28893.11,正常,14.89,MES,1
2025-07-04,W04,E05,5724.734,m³,0.2758,1578.72,正常,27.08,MES,1
2025-12-29,W03,E03,37.074,t,219.7196,8145.9,正常,1.21,MES,1
2024-06-08,W07,E06,169.538,kg,7.808,1323.75,正常,20.47,MES,1
2025-06-18,W01,E04,274.356,m³,4.068,1116.07,正常,25.11,MES,1
2025-03-22,W07,E04,867.295,m³,4.0113,3478.94,正常,6.15,MES,1
2025-10-16,W03,E02,9502.727,m³,3.3947,32259.26,正常,16.35,MES,1
2024-06-18,W02,E01,47596.61,kWh,0.6724,32005.51,正常,21.28,MES,1
2025-05-11,W03,E02,7358.146,m³,3.5087,25817.39,正常,19.69,MES,1
2024-07-16,W06,E05,3776.72,m³,0.2744,1036.38,正常,25.51,MES,1
2025-10-17,W01,E05,3299.762,m³,0.2797,922.94,正常,17.97,MES,1
2024-12-18,W01,E05,3324.299,m³,0.2815,935.77,正常,-3.63,MES,1
2024-08-04,W07,E06,172.127,kg,7.6424,1315.46,正常,27.92,MES,1
2025-04-28,W01,E05,3355.873,m³,0.2799,939.26,正常,13.77,MES,1
2025-04-01,W03,E01,25259.084,kWh,0.6626,16736.56,正常,16.43,MES,1
2025-05-17,W05,E02,488.331,m³,3.4935,1705.97,低负荷,19.14,MES,1
2024-12-05,W05,E04,438.03,m³,4.1399,1813.42,正常,-3.84,MES,1
2024-11-14,W06,E05,4441.539,m³,0.2798,1242.74,正常,9.5,MES,1
2025-10-14,W01,E02,9119.511,m³,3.4574,31529.39,正常,18.22,MES,1
2025-12-22,W07,E04,907.299,m³,3.9546,3588.01,正常,-1.83,MES,1
2025-04-22,W07,E06,203.583,kg,7.955,1619.5,正常,9.86,MES,1
2024-08-05,W07,E01,10178.284,kWh,0.6705,6824.42,正常,25.34,MES,1
2024-04-27,W03,E01,23145.107,kWh,0.6849,15851.22,正常,12.84,MES,1
2025-03-07,W01,E02,10636.113,m³,3.4462,36890.01,正常,6.23,MES,1
2024-02-20,W02,E04,181.141,m³,4.1276,747.67,正常,-2.45,MES,1
2024-11-03,W01,E01,45046.815,kWh,0.7038,31702.79,正常,1.52,MES,1
2025-07-09,W05,E04,431.605,m³,4.047,1746.73,正常,34.53,MES,1
2025-06-10,W06,E05,4738.304,m³,0.2828,1340.01,正常,27.6,MES,1
2024-03-20,W03,E01,26388.295,kWh,0.6837,18040.38,正常,10.47,MES,1
2025-06-26,W02,E03,35.44,t,217.0943,7693.79,正常,25.79,MES,1
2025-01-12,W05,E01,23340.817,kWh,0.6606,15418.94,低负荷,-0.77,MES,1
2025-11-19,W01,E02,10820.333,m³,3.4366,37184.93,正常,4.88,MES,1
2025-06-10,W02,E01,41845.498,kWh,0.6792,28420.51,正常,27.6,MES,1
2025-12-30,W07,E01,9360.502,kWh,0.6867,6427.42,正常,-7.12,MES,1
2024-05-31,W06,E05,3832.226,m³,0.2798,1072.28,正常,18.4,MES,1
2025-02-03,W07,E01,8112.798,kWh,0.6912,5607.39,正常,-4.65,MES,1
2024-10-06,W07,E02,14613.076,m³,3.4528,50455.98,正常,12.58,MES,1
2024-08-22,W06,E05,4196.012,m³,0.2834,1189.3,正常,27.18,MES,1
2024-02-08,W07,E04,890.751,m³,4.0851,3638.83,正常,-4.7,MES,1
2024-12-21,W08,E01,3964.435,kWh,0.6693,2653.44,低负荷,-1.63,MES,1
2024-10-22,W05,E01,20136.271,kWh,0.6667,13425.75,正常,14.38,MES,1
2025-11-13,W01,E04,257.255,m³,4.0223,1034.75,正常,6.36,MES,1
2024-12-30,W06,E01,13284.732,kWh,0.6826,9068.27,正常,-0.5,MES,1
2025-05-19,W03,E01,24989.977,kWh,0.682,17042.16,正常,16.72,MES,1
2025-12-18,W04,E01,19563.534,kWh,0.6883,13465.93,正常,-4.71,MES,1
2024-12-11,W02,E03,50.441,t,226.631,11431.6,正常,-1.74,MES,1
2024-11-06,W02,E03,51.271,t,219.1406,11235.55,正常,2.24,MES,1
2025-02-23,W02,E02,8275.45,m³,3.4159,28267.94,正常,5.04,MES,1
2024-09-30,W02,E04,195.112,m³,4.0429,788.83,正常,22.21,MES,1
2025-08-22,W07,E01,10388.352,kWh,0.6838,7103.64,正常,26.57,MES,1
2024-09-12,W08,E01,5942.922,kWh,0.6922,4113.74,正常,23.63,MES,1
2024-12-08,W05,E01,8690.245,kWh,0.6776,5888.51,低负荷,3.88,MES,1
2024-12-26,W05,E04,415.884,m³,4.1162,1711.85,正常,-0.82,MES,1
2025-12-21,W03,E01,26518.997,kWh,0.6892,18276.95,正常,-4.42,MES,1
2025-05-24,W03,E03,24.951,t,221.7208,5532.16,正常,19.83,MES,1
2024-05-29,W01,E02,8330.94,m³,3.4673,28885.86,正常,22.66,MES,1
2025-09-23,W02,E03,37.079,t,220.5522,8177.83,正常,21.81,MES,1
2024-10-21,W01,E01,40055.69,kWh,0.6794,27215.44,正常,11.69,MES,1
2025-07-28,W04,E05,6158.962,m³,0.2739,1687.02,正常,27.98,MES,1
2024-05-19,W01,E05,3056.463,m³,0.2782,850.28,正常,18.23,MES,1
2025-10-28,W05,E02,923.259,m³,3.493,3224.95,正常,12.56,MES,1
2025-06-21,W05,E01,18185.358,kWh,0.6795,12356.74,低负荷,21.87,MES,1
2025-01-24,W04,E05,6139.464,m³,0.275,1688.29,正常,-7.8,MES,1
2025-11-28,W03,E03,33.506,t,215.4227,7217.96,正常,5.32,MES,1
2025-05-11,W03,E03,25.647,t,217.6514,5582.15,正常,19.69,MES,1
2025-08-13,W08,E05,1408.494,m³,0.2724,391.58,正常,29.17,MES,1
2025-09-01,W01,E05,3310.798,m³,0.2844,941.54,正常,19.17,MES,1
2025-06-11,W03,E02,6703.763,m³,3.4028,22811.68,正常,26.27,MES,1
2025-07-14,W03,E02,6806.107,m³,3.5178,23942.28,正常,29.38,MES,1
2025-09-20,W03,E03,26.676,t,213.6352,5698.92,正常,20.95,MES,1
2025-11-01,W07,E02,20150.441,m³,3.3543,67589.9,正常,6.24,MES,1
2025-05-11,W02,E01,35568.642,kWh,0.6796,24055.38,正常,19.69,MES,1
2024-03-19,W03,E03,31.513,t,216.6029,6825.77,正常,9.68,MES,1
2025-10-01,W01,E01,35683.059,kWh,0.6763,24132.92,正常,9.97,MES,1
2024-01-22,W01,E01,45004.789,kWh,0.6775,30490.73,正常,-5.56,MES,1
2025-01-31,W05,E04,119.968,m³,4.1381,496.44,停产,-2.16,MES,0
2025-12-05,W05,E02,1275.932,m³,3.3596,4286.64,正常,-1.18,MES,1
2025-01-31,W01,E05,2798.697,m³,0.2791,781.14,正常,-2.16,MES,1
2024-10-28,W05,E01,22364.928,kWh,0.6847,15313.28,正常,6.14,MES,1
2024-04-30,W03,E02,7737.225,m³,3.489,26995.18,正常,14.46,MES,1
2025-10-25,W05,E04,297.903,m³,4.2143,1255.46,低负荷,14.88,MES,1
2025-09-20,W01,E05,3315.488,m³,0.2839,941.4,正常,20.95,MES,1
2024-01-13,W06,E01,8918.391,kWh,0.6685,5962.1,低负荷,-6.81,MES,1
2025-05-20,W07,E06,194.709,kg,7.7493,1508.85,正常,24.27,MES,1
2025-12-26,W03,E01,30556.117,kWh,0.669,20441.01,正常,-2.76,MES,1
2024-09-13,W08,E05,1385.837,m³,0.2843,394.01,正常,17.34,MES,1
2024-01-11,W07,E02,22798.747,m³,3.4495,78643.57,正常,-4.15,MES,1
2025-08-22,W05,E01,26879.088,kWh,0.6946,18669.35,正常,26.57,MES,1
2024-09-22,W06,E05,1323.216,m³,0.2829,374.31,低负荷,21.9,MES,1
2024-03-30,W01,E02,10197.768,m³,3.437,35049.73,正常,5.84,MES,1
2025-03-07,W08,E05,1450.648,m³,0.2794,405.36,正常,6.23,MES,1
2024-02-23,W05,E02,1113.735,m³,3.4038,3790.95,正常,0.06,MES,1
2024-03-05,W01,E02,9977.546,m³,3.4067,33990.61,正常,7.97,MES,1
2025-06-27,W08,E05,1411.103,m³,0.2808,397.39,正常,25.29,MES,1
2025-07-05,W05,E04,341.489,m³,4.0834,1394.42,低负荷,25.11,MES,1
2024-07-01,W04,E04,56.971,m³,4.134,235.52,正常,31.55,MES,1
2024-06-25,W05,E02,731.617,m³,3.4685,2537.64,正常,24.07,MES,1
2024-02-09,W06,E05,4284.077,m³,0.2871,1229.89,正常,-7.92,MES,1
2025-09-02,W04,E04,63.66,m³,4.0762,259.49,正常,20.74,MES,1
2024-11-09,W06,E01,8761.12,kWh,0.6749,5912.98,低负荷,7.04,MES,1
2024-07-01,W02,E01,47090.231,kWh,0.6698,31539.89,正常,31.55,MES,1
2024-04-28,W08,E01,1353.938,kWh,0.6798,920.36,低负荷,18.36,MES,1
2025-05-07,W05,E03,23.251,t,220.4517,5125.79,正常,19.9,MES,1
2024-06-11,W04,E04,63.092,m³,4.0019,252.49,正常,23.31,MES,1
2025-11-22,W07,E01,8500.968,kWh,0.688,5848.3,正常,8.73,MES,1
2025-05-16,W04,E01,17999.554,kWh,0.6756,12159.64,正常,24.65,MES,1
2025-12-20,W04,E04,44.723,m³,4.0989,183.31,低负荷,1.18,MES,1
2024-05-13,W07,E06,216.173,kg,7.6942,1663.28,正常,24.51,MES,1
2025-10-20,W03,E03,33.08,t,218.7477,7236.08,正常,16.29,MES,1
2025-06-17,W01,E02,7409.639,m³,3.3866,25093.62,正常,24.64,MES,1
2024-08-15,W05,E04,414.791,m³,4.0559,1682.36,正常,26.52,MES,1
2024-11-27,W02,E02,7022.292,m³,3.4507,24232.05,正常,5.26,MES,1
2024-05-28,W02,E03,40.046,t,222.1547,8896.4,正常,23.4,MES,1
2025-04-03,W04,E05,5741.029,m³,0.2834,1626.81,正常,17.71,MES,1
2025-02-20,W01,E02,12820.298,m³,3.4135,43762.57,正常,-1.46,MES,1
2024-03-11,W01,E04,253.303,m³,4.0955,1037.4,正常,4.06,MES,1
2025-11-25,W04,E01,19886.144,kWh,0.6912,13744.69,正常,2.72,MES,1
2025-07-03,W06,E05,4513.186,m³,0.283,1277.08,正常,26.83,MES,1
2025-10-05,W04,E04,14.057,m³,3.9459,55.47,停产,13.25,MES,0
2025-11-09,W08,E05,398.5,m³,0.2841,113.2,低负荷,9.48,MES,1
2024-08-09,W02,E03,37.961,t,222.038,8428.77,正常,22.39,MES,1
2025-12-02,W06,E05,4235.554,m³,0.266,1126.66,正常,-0.43,MES,1
2024-09-22,W03,E03,25.55,t,220.6158,5636.68,正常,21.9,MES,1
2024-06-15,W01,E04,256.017,m³,4.0443,1035.41,正常,30.5,MES,1
2025-02-19,W01,E04,283.751,m³,3.9992,1134.77,正常,0.92,MES,1
2024-01-25,W05,E04,437.114,m³,4.1448,1811.74,正常,-2.04,MES,1
2024-09-23,W02,E02,4993.555,m³,3.4265,17110.38,正常,22.45,MES,1
2024-07-29,W02,E04,199.66,m³,4.0315,804.94,正常,26.76,MES,1
2025-04-26,W01,E04,243.084,m³,4.1098,999.02,正常,16.49,MES,1
2024-12-31,W02,E02,8382.275,m³,3.428,28734.38,正常,0.93,MES,1
2025-08-09,W01,E01,54189.044,kWh,0.6737,36507.07,正常,30.16,MES,1
2025-02-21,W06,E01,12232.967,kWh,0.6964,8612.63,正常,-0.7,MES,1
2025-12-22,W03,E02,12946.157,m³,3.4692,44913.45,正常,-1.83,MES,1
2025-04-20,W04,E05,2131.41,m³,0.2738,583.6,低负荷,9.45,MES,1
2024-12-31,W07,E06,181.683,kg,7.7144,1401.58,正常,0.93,MES,1
2024-11-09,W05,E02,750.101,m³,3.417,2563.07,低负荷,7.04,MES,1
2025-08-24,W05,E01,10836.229,kWh,0.6721,7283.43,低负荷,31.98,MES,1
2024-03-31,W02,E01,35687.892,kWh,0.6939,24765.03,正常,7.04,MES,1
2024-02-19,W01,E01,48108.668,kWh,0.6741,32431.15,正常,1.07,MES,1
2025-03-04,W08,E01,5670.21,kWh,0.7066,4006.39,正常,5.6,MES,1
2024-04-05,W07,E04,852.876,m³,4.0742,3474.78,正常,18.24,MES,1
2025-12-19,W08,E01,6272.712,kWh,0.6674,4186.22,正常,-0.09,MES,1
2024-02-28,W07,E02,21773.842,m³,3.4197,74461.0,正常,2.89,MES,1
2025-05-21,W05,E03,22.978,t,217.1605,4989.83,正常,19.94,MES,1
2025-04-09,W01,E05,3288.959,m³,0.2801,921.36,正常,12.52,MES,1
2024-04-28,W05,E01,7974.602,kWh,0.6602,5264.76,低负荷,18.36,MES,1
2025-07-28,W04,E04,60.268,m³,4.1291,248.86,正常,27.98,MES,1
2024-05-10,W02,E04,176.892,m³,4.1397,732.28,正常,22.0,MES,1
2025-08-03,W07,E01,10011.085,kWh,0.6746,6753.51,正常,24.79,MES,1
2025-08-20,W04,E04,62.704,m³,4.224,264.86,正常,26.31,MES,1
2025-10-14,W02,E01,37227.964,kWh,0.6696,24927.0,正常,18.22,MES,1
2025-03-04,W08,E05,1473.89,m³,0.285,420.02,正常,5.6,MES,1
2025-05-15,W01,E05,3253.298,m³,0.279,907.83,正常,22.84,MES,1
2024-02-06,W01,E01,44934.166,kWh,0.6689,30054.81,正常,-2.27,MES,1
2025-12-01,W04,E01,21654.895,kWh,0.6739,14592.98,正常,-2.91,MES,1
2025-04-18,W05,E03,24.93,t,218.5395,5448.21,正常,18.14,MES,1
2024-06-29,W07,E04,925.191,m³,4.1323,3823.15,正常,24.81,MES,1
2024-06-25,W05,E01,24856.706,kWh,0.6964,17309.89,正常,24.07,MES,1
2024-10-09,W06,E05,4361.432,m³,0.2749,1199.14,正常,16.68,MES,1
2025-11-17,W02,E03,43.784,t,223.3289,9778.22,正常,5.02,MES,1
2025-08-05,W08,E01,7237.616,kWh,0.6718,4862.25,正常,26.28,MES,1
2025-07-15,W06,E01,13609.68,kWh,0.6704,9124.01,正常,29.2,MES,1
2024-08-10,W06,E05,2722.817,m³,0.2844,774.3,低负荷,27.87,MES,1
2024-11-16,W02,E04,181.608,m³,4.212,764.93,正常,9.03,MES,1
2024-08-06,W01,E01,50731.314,kWh,0.6838,34689.43,正常,27.53,MES,1
2025-05-09,W02,E04,168.458,m³,4.1329,696.21,正常,23.83,MES,1
2024-08-05,W05,E04,439.867,m³,4.1515,1826.12,正常,25.34,MES,1
2024-06-02,W01,E05,3061.546,m³,0.2905,889.28,正常,25.87,MES,1
2024-03-17,W08,E01,1579.77,kWh,0.6862,1084.08,低负荷,5.47,MES,1
2025-01-07,W03,E03,38.002,t,216.964,8244.98,正常,-5.14,MES,1
2025-09-16,W07,E02,12170.423,m³,3.4459,41938.59,正常,19.99,MES,1
2025-06-11,W05,E02,693.529,m³,3.3773,2342.23,正常,26.27,MES,1
2025-04-22,W04,E04,62.051,m³,4.0299,250.06,正常,9.86,MES,1
2024-12-01,W01,E01,45796.725,kWh,0.6746,30892.38,正常,-2.07,MES,1
2025-08-23,W02,E03,36.33,t,216.528,7866.43,正常,22.21,MES,1
2024-12-30,W08,E01,6515.285,kWh,0.6944,4524.03,正常,-0.5,MES,1
2025-05-19,W01,E02,7291.514,m³,3.4105,24868.07,正常,16.72,MES,1
2025-05-22,W05,E03,24.986,t,219.008,5472.08,正常,19.17,MES,1
2025-03-29,W02,E04,176.281,m³,4.0865,720.37,正常,5.68,MES,1
2024-05-04,W05,E01,5751.366,kWh,0.6915,3977.32,停产,22.69,MES,0
2025-11-20,W01,E01,43272.88,kWh,0.6847,29630.38,正常,6.73,MES,1
2024-09-03,W02,E03,40.243,t,219.6589,8839.69,正常,21.15,MES,1
2024-12-02,W01,E01,44957.024,kWh,0.6546,29426.83,正常,-3.29,MES,1
2025-05-08,W04,E04,60.763,m³,4.0797,247.89,正常,24.03,MES,1
2025-07-31,W05,E03,20.71,t,219.2555,4540.81,正常,28.99,MES,1
2024-03-25,W08,E05,1442.063,m³,0.2723,392.72,正常,12.7,MES,1
2024-09-15,W01,E05,2947.156,m³,0.2842,837.48,正常,16.19,MES,1
2025-05-02,W05,E03,6.505,t,218.967,1424.47,停产,17.58,MES,0
2025-01-13,W02,E01,40511.224,kWh,0.7163,29018.19,正常,-3.41,MES,1
2024-01-04,W05,E02,1285.472,m³,3.492,4488.88,正常,-1.99,MES,1
2024-07-02,W03,E01,33532.535,kWh,0.6636,22252.52,正常,30.39,MES,1
2024-05-06,W04,E01,16740.071,kWh,0.6779,11348.35,正常,19.38,MES,1
2024-10-07,W05,E04,107.129,m³,4.1547,445.09,停产,11.35,MES,0
2024-05-09,W01,E05,3140.898,m³,0.2803,880.28,正常,20.77,MES,1
2024-05-08,W02,E04,180.416,m³,4.172,752.7,正常,19.54,MES,1
2024-05-23,W04,E04,59.143,m³,4.0705,240.74,正常,19.94,MES,1
2024-02-21,W01,E04,253.481,m³,4.1036,1040.19,正常,2.68,MES,1
2024-01-18,W08,E01,5911.577,kWh,0.6699,3960.35,正常,-7.66,MES,1
2024-06-30,W04,E04,20.921,m³,4.0771,85.29,低负荷,27.86,MES,1
2025-04-22,W06,E01,11770.874,kWh,0.7029,8273.65,正常,9.86,MES,1
2024-11-25,W07,E01,8495.997,kWh,0.6707,5698.53,正常,11.59,MES,1
2025-11-29,W01,E05,3334.417,m³,0.2815,938.57,正常,8.16,MES,1
2024-03-24,W05,E04,161.671,m³,4.0993,662.74,低负荷,8.1,MES,1
2024-10-16,W07,E02,15417.448,m³,3.4507,53200.99,正常,15.27,MES,1
2024-10-10,W05,E04,436.507,m³,4.1246,1800.44,正常,17.02,MES,1
2024-10-28,W01,E04,240.572,m³,4.0766,980.72,正常,6.14,MES,1
2025-11-18,W03,E01,26542.656,kWh,0.6852,18186.21,正常,9.62,MES,1
2024-11-15,W07,E06,182.553,kg,7.5855,1384.75,正常,9.68,MES,1
2025-05-20,W06,E05,4566.661,m³,0.281,1283.11,正常,24.27,MES,1
2024-05-02,W05,E03,6.37,t,215.4448,1372.29,停产,19.64,MES,0
2024-09-14,W03,E03,27.696,t,224.1461,6207.85,正常,15.96,MES,1
2025-05-04,W03,E03,25.502,t,219.8344,5606.21,正常,22.87,MES,1
2025-07-14,W04,E05,5942.224,m³,0.2836,1685.05,正常,29.38,MES,1
2025-02-08,W04,E04,41.561,m³,4.1025,170.5,低负荷,-4.03,MES,1
2024-04-12,W04,E05,5541.217,m³,0.2802,1552.52,正常,14.04,MES,1
2024-01-25,W07,E06,175.659,kg,7.8398,1377.14,正常,-2.04,MES,1
2025-05-11,W01,E01,38230.166,kWh,0.6822,26082.2,正常,19.69,MES,1
2025-03-12,W02,E02,6803.343,m³,3.4462,23623.13,正常,3.76,MES,1
2025-06-08,W03,E01,27208.71,kWh,0.6756,18381.94,正常,24.76,MES,1
2024-05-06,W05,E03,21.883,t,220.0333,4814.99,正常,19.38,MES,1
2024-04-05,W02,E02,5339.019,m³,3.3756,18022.17,正常,18.24,MES,1
2024-04-22,W02,E01,35337.964,kWh,0.6787,23984.34,正常,15.69,MES,1
2025-11-01,W06,E05,2817.564,m³,0.2805,790.37,低负荷,6.24,MES,1
2025-09-24,W07,E06,187.911,kg,7.8046,1466.57,正常,22.16,MES,1
