record_date,workshop_code,workshop_name,energy_code,energy_name,consumption,unit,unit_price,cost,output_qty,output_unit,avg_temperature,record_status,data_source
2025-12-19,W03,热处理车间,E01,电力,31116.316,kWh,0.6753,21013.49,107.36,吨,-0.09,正常,MES
2025-01-27,W02,轧制车间,E03,蒸汽,53.405,t,224.6763,11998.87,332.689,吨,-5.85,正常,MES
2024-12-13,W05,表面处理车间,E03,蒸汽,28.634,t,214.9442,6154.77,7224.8,平方米,-3.21,正常,MES
2024-08-26,W02,轧制车间,E03,蒸汽,36.598,t,218.7876,8007.24,339.438,吨,24.09,正常,MES
2024-05-18,W02,轧制车间,E03,蒸汽,37.354,t,219.3601,8193.9,310.655,吨,20.11,正常,MES
2024-07-10,W04,机加工车间,E01,电力,22162.172,kWh,0.6829,15134.06,4158.251,件,27.13,正常,MES
2024-07-04,W07,动力站,E04,工业水,875.818,m³,,3609.08,494.471,吨蒸汽,28.07,正常,MES
2025-02-17,W04,机加工车间,E01,电力,19770.523,kWh,0.6849,13540.97,4251.548,件,-2.01,正常,MES
2024-11-10,W07,动力站,E06,柴油,186.619,kg,7.8203,1459.42,505.379,吨蒸汽,7.28,正常,MES
2025-01-11,W02,轧制车间,E01,电力,42642.9,kWh,0.673,28697.29,339.183,吨,-6.41,正常,MES
2024-09-01,W07,动力站,E04,工业水,9925.678398095994,m³,4.0783,3592.99,484.755,吨蒸汽,19.93,正常,MES
2024-01-03,W04,机加工车间,E01,电力,19689.003,kWh,0.6696,13184.71,3888.291,件,-6.16,正常,MES
2025-09-17,W05,表面处理车间,E03,蒸汽,22.727,t,214.1358,4866.73,7098.561,平方米,22.13,正常,MES
2025-03-05,W06,装配车间,E05,压缩空气,4078.216,m³,0.2836,1156.76,242.704,台,4.27,正常,MES
2025-06-13,W01,熔炼车间,E01,电力,45759.751,kWh,0.689,31530.14,303.03,吨,25.45,正常,MES
2024-05-29,W06,装配车间,E01,电力,11267.521,kWh,0.6963,7845.86,257.791,台,22.66,正常,MES
2024-01-24,W02,轧制车间,E04,工业水 ,166.192,m³,4.1137,683.66,346.054,吨,0.21,正常,MES
2025-12-18,W03,热处理车间,E01,电力,30963.189,kWh,0.6848,21203.69,106.732,吨,-4.71,正常,MES
2024-09-16,W05,表面处理车间,E02,天然气,196.914,m³,3.5341,695.92,406.776,平方米,26.12,停产,MES
2025-04-26,W06,装配车间,E05,压缩空气,3018.965,m³,0.2773,837.08,167.46,台,16.49,低负荷,MES
2025-06-13,W04,机加工车间,E04,工业水,64.852,m³,4.1104,266.56,4354.715,件,25.45,正常,MES
2024-08-27,W07,动力站,E04,工业水,913.194,m³,4.06,3707.53,485.757,吨蒸汽,28.72,正常,MES
2024-03-09,W08,包装车间,E05,压缩空气,950.802,m³,0.2783,264.61,6609.484,件,6.27,低负荷,MES
2024-02-27,W06,装配车间,E01,电力,12349.026,kWh,0.6966,8602.66,261.715,台,1.33,正常,MES
2024-12-12,W03,热处理车间,E03,蒸汽,37.923,t,219.8933,8339.01,98.021,吨,-1.8,正常,MES
2025-02-12,W02,轧制车间,E04,工业水,183.166,m³,3.9786,728.75,363.525,吨,-2.62,正常,MES
2025年02月12日,W05,表面处理车间,E04,工业水,460.722,m³,4.1392,1907.0,5947.009,平方米,-2.62,正常,MES
2024-01-05,W05,表面处理车间,E03,蒸汽,32.246,t,220.8885,7122.7,6286.847,平方米,2.08,正常,MES
2025-08-14,W02,轧制车间,E01,电力度,45609.672,kWh,0.6731,30699.31,350.66,吨,29.01,正常,MES
2024-10-20,W03,热处理车间,E03,蒸汽,27.266,t,218.7996,5965.81,89.483,吨,18.07,正常,MES
2025-11-21 00:00:00,W01,熔炼车间,E02,天然气,11023.464,m³,3.3673,42918.3,292.079,吨,1.18,正常,MES
2025-04-08,W01,熔炼车间,E02,天然气,9347.314,m³,3.4844,32570.21,279.696,吨,19.67,正常,MES
2024-10-27,W04,机加工车间,E05,压缩空气,1959.389,m3,0.2786,545.9,931.242,件,18.93,低负荷,MES
2024-01-12,W06,装配车间,E01,电力,12118.238,kWh,0.6739,8166.96,257.189,台,-1.54,正常,MES
2024-09-23,W06,装配车间,E05,压缩空气,4403.012,m³,0.2824,1243.27,275.24,台,22.45,正常,MES
2024年12月01日,W04,机加车间,E05,压缩空气,2061.042,m³,0.275,566.83,840.451,件,-2.07,低负荷,MES
2024-12-08,W04,机加工车间,E05,压缩空气,2021.929,m³,0.2771,560.19,926.029,件,3.88,低负荷,MES
2024-05-11,W04,机加工车间,E04,工业水,42.68,m³,4.2122,179.78,2675.948,件,22.31,低负荷,MES
2025-06-24,W01,熔炼车间,E04,工业水,269.572,m³,4.112,1108.49,289.702,吨,26.14,正常,MES
2025-07-11,W08,包装车间,E05,压缩空气,1389.31,m³,0.2836,393.96,9880.728,件,28.03,正常,MES
2024-03-08,W02,轧制车间,E03,蒸汽,50.411,t,215.3966,10858.34,308.644,吨,7.71,正常,MES
2024-12-02,W04,机加工车间,E04,工业水,60.578,m³,4.1768,253.02,4429.411,件,-3.29,正常,MES
2024-06-21,W03,热处理车间,E02,天然气,6359.522,m³,3.5343,22476.62,95.818,吨,24.18,正常,MES
2024-10-03,W01,熔炼车间,E02,天然气,8192.755,m³,3.4622,28365.09,205.486,吨,15.39,正常,MES
2025-10-06,W05,表面处理车间,E03,蒸汽,6.958,t,217.4376,1512.89,461.275,平方米,15.16,停产,MES
2025-11-23,W01,熔炼车间,E05,压缩空气,3033.541,m³,,841.47,266.436,吨,1.52,正常,MES
2025-10-26 00:00:00,W05,表面处理车间,E02,天然气,335.886,m³,3.4989,1175.25,1410.184,平方米,12.79,低负荷,MES
2024-08-11,W03,热处理车间,E02,天然气,5952.886,m³,3.4322,20431.46,88.624,吨,28.21,正常,MES
2024-02-18,W05,表面处理车间,E01,电力,7887.094,kWh,0.6842,5396.34,1346.079,平方米,-4.68,低负荷,MES
2024-03-12,W01,熔炼车间,E02,天然气,10617.6,m³,3.4316,36435.78,239.905,吨,8.25,正常,MES
2025年10月12日,W05,表面处理车间,E03,蒸汽,9.706,t,219.5732,2131.25,1659.844,平方米,16.11,低负荷,MES
2025-01-25,W06,装配车间,E05,压缩空气,2889.558,m³,0.2784,804.55,160.143,台,-7.31,低负荷,MES
2024-01-24,W05,表面处理车间,E02,天然气,1233.319,m³,3.3907,4181.87,7651.405,平方米,0.21,正常,MES
2025-08-21,W05,表面处理车间,E01,电力,25799.103,kWh,0.6656,17172.21,7617.582,平方米,27.3,正常,MES
2024-03-25,W06,装配车间,E05,压缩空气,4088.561,m³,0.2917,1192.68,276.49,台,12.7,正常,MES
2024-02-09,W04,机加工车间,E05,压缩空气,5179.234,m³,0.2816,1458.73,4109.289,件,-7.92,正常,MES
2025-09-22,W04,机加工车间,E04,工业水,66.977,m³,4.117,275.74,4380.012,件,19.71,正常,MES
2024-01-18,W06,装配车间,E05,压缩空气,3988.107,m³,0.2673,1066.0,245.991,台,-7.66,正常,MES
2024-04-14,W02,轧制车间,E03,蒸汽,38.666,t,225.4875,8718.61,299.304,吨,17.46,正常,MES
2025年06月24日,W02,轧制车间,E04,工业水,185.024,m³,4.0241,744.56,330.381,吨,26.14,正常,MES
2024-04-30,W05,表处车间,E02,天然气,900.518,m3,3.4632,3118.7,6873.623,平方米,14.46,正常,MES
2024-11-06 00:00:00,W03,热处理车间,E03,蒸汽,32.589,t,219.726,7160.58,97.159,吨,2.24,正常,MES
2025-11-15,W07,动力站 ,E01,电力,,kWh,0.6722,6473.6,545.927,吨蒸汽,7.78,正常,MES
2025-12-05,W02,轧制车间,E04,工业水,200.24,m³,4.1518,831.36,322.585,吨,-1.18,正常,MES
2024-09-14,W02,轧制车间,E03,蒸汽,36.011,t,230.162,8288.36,314.696,吨,15.96,正常,MES
2025-08-24,W01,熔炼车间,E02,天然气,6734.187,m³,3.5126,23654.22,260.41,吨,31.98,正常,MES
2024-06-23,W07,动力站,E06,柴油,170.793,kg,7.8766,1345.27,476.022,吨蒸汽,26.31,正常,MES
2024-06-28,W02,轧制车间,E03,蒸汽,34.36,t,223.959,7695.21,324.692,吨,25.86,正常,MES
2025-06-15,W07,动力站,E01,电力,10435.878,kWh,0.6908,7209.51,512.266,吨蒸汽,24.21,正常,MES
2025-09-17,W05,表面处理车间,E02,天燃气,735.679,m³,3.4731,2555.11,7098.561,平方米,22.13,正常,MES
2025-11-26,W02,轧制车间,E03,蒸汽,47.911,t,217.2578,10409.1,329.46,吨,3.35,正常,MES
2025-11-25,W05,表面处理车间,E03,蒸汽,30.44,t,222.5668,6774.84,,平方米,2.72,正常,MES
2025-07-19,W01,熔炼车间　,E05,压缩空气,3029.738,m³,0.2816,853.2,251.965,吨,28.9,正常,MES
2024-07-08,W02,轧制车间,E03,蒸汽,35.608,t,220.1089,7837.66,316.157,吨,28.67,正常,MES
2024-02-26,W01,熔炼车间,E01,电力,42727.479,kWh,0.6708,28662.19,253.045,吨,2.6,正常,MES
2025-01-03,W03,热处理车间,E02,天然气,12268.551,m³,3.567,43761.51,98.519,吨,-6.22,正常,MES
2024-01-23,W05,表面处理车间,E02,天然气,1240.012,m³,3.4893,4326.76,6743.969,平方米,-3.47,正常,MES
2025-11-29,W02,轧制车间,E01,电力,40210.403,kWh,0.683,27463.09,329.574,吨,8.16,正常,MES
2024年02月21日,W01,熔炼车间,E02,天然气,12312.742,立方米,3.4362,42308.64,266.662,吨,2.68,正常,MES
2024-12-14,W05,表面处理车间,E01,电力,17141.122,kWh,0.6673,11438.53,4423.605,平方米,1.01,低负荷,MES
2025-02-09,W07,动力站,E02,天然气,21995.942,m³,3.4524,75938.31,508.869,吨蒸汽,4.08,正常,MES
2024-05-30,W02,轧制车间,E01,电力,33400.894,kWh,0.6809,22742.77,308.693,吨,21.14,正常,MES
2025-05-24 00:00:00,W05,表面处理车间,E01,电力,13858.472,kWh,0.6688,9268.93,4323.181,平方米,19.83,低负荷,MES
2024-06-04,W01,熔炼车间,E01,电力,51148.763,kWh,0.6754,34546.42,257.17,吨,28.83,正常,MES
2025-07-04,W02,轧制车间,E02,天然气,5152.51,m³,3.3795,17412.78,344.991,吨,27.08,正常,MES
2025-02-24,W08,包装车间,E01,电力,5736.482,kWh,0.6738,3864.98,10702.687,件,-1.62,正常,MES
2024-11-05,W04,机加工车间,E04,工业水,56.784,m³,4.0395,229.38,4615.396,件,9.4,正常,MES
2025-01-09,W03,热处理车间,E02,天然气,11384.553,m³,3.528,40164.51,104.987,吨,-3.07,正常,MES
2024-03-24,W07,动力站,E04,工业水,820.33,m³,4.1479,3402.68,519.149,吨蒸汽,8.1,正常,MES
2024-10-08,W01,熔炼车间,E04,工业水,257.234,m³,4.1307,1062.55,257.483,吨,15.09,正常,MES
2025-06-01,W04,机加工车间,E04,工业水,14.428,m³,4.1031,59.2,257.294,件,30.03,停产,MES
2024-03-14,W01,熔炼车间,E04,工业水,277.466,m³,4.1404,1148.81,279.644,吨,6.04,正常,MES
2025-06-22,W07,动力车间,,工业水,838.678,m³,4.1748,3501.34,487.125,吨蒸汽,26.38,正常,MES
2024-12-27,W03,热处理车间,E02,天然气,11790.08,m³,3.4917,41167.4,100.847,吨,-0.72,正常,MES
2025-01-18,W07,动力站,E01,电力,9304.421,kWh,0.6833,6357.33,508.505,吨蒸汽,-7.86,正常,MES
2024-12-16,W02,轧制车间,E01,电力,47172.187,kWh,0.661,31182.86,309.994,吨,1.83,正常,MES
2025-03-15,W06,装配车间,E05,压缩空气,2868.32,m³,0.2754,789.91,173.924,台,3.85,低负荷,MES
2025-04-19,W06,装配车间,E01,电力,7384.566,kWh,0.6854,5061.64,170.686,台,16.4,低负荷,MES
2024-06-03,W08,包装车间,E01,电力度,5803.355,kWh,0.6833,3965.54,10408.63,件,27.88,正常,MES
2024-05-30,W05,表面处理车间,E01,电力,,kWh,0.6856,14622.57,6469.521,平方米,21.14,正常,MES
2024-05-27,W02,轧制,E03,蒸汽,34.792,T,221.913,7720.75,333.335,吨,20.15,正常,MES
2025年10月06日,W02,轧制车间,E03,蒸汽,36.983,t,220.2288,8144.64,320.884,吨,15.16,正常,MES
2024-03-13,W04,机加工车间,E05,压缩空气,5191.534,m³,0.2805,1456.28,4415.42,件,1.78,正常,MES
2024-12-17,W02,轧制车间,E04,工业水,182.445,m³,4.0488,738.68,335.174,吨,-1.31,正常,MES
2025-11-07,W02,轧制车间,E01,电力,40286.221,kWh,0.6853,27608.65,337.998,吨,8.66,正常,MES
2025-01-10,W01,熔炼车间,E04,工业水,277.591,m³,4.0375,1120.77,279.896,吨,-5.16,正常,MES
2025-08-23,W02,轧制车间,E01,电力,46685.842,kWh,0.683,31884.93,309.058,吨,22.21,正常,MES
2024-02-13,W06,装配车间,E01,电力,2543.015,kWh,0.6886,1751.12,15.882,台,0.65,停产,MES
2024-05-27,W07,动力站,E06,柴油,183.922,kg,7.8958,1452.2,535.859,吨蒸汽,20.15,正常,MES
2024-04-04,W07,动力站,E02,天然气,14323.019,m³,3.4619,49584.74,473.53,吨蒸汽,17.52,正常,MES
2025-10-24,W01,熔炼车间,,工业水,267.29,m³,4.0298,1077.12,247.997,吨,14.23,正常,MES
2025-02-20,W04,机加工车间,E01,电力,19117.94,kWh,0.6834,13064.5,4169.61,件,-1.46,正常,MES
2025-11-06,W02,轧制车间,E01,电力,40670.097,kWh,0.6772,27541.57,327.186,吨,7.52,正常,MES
2024-09-07,W03,热处理车间,E03,蒸汽,26.685,t,221.5419,5911.91,104.239,吨,22.08,正常,MES
2024-12-22,W05,表面处理车间,E02,天然气,503.966,m³,3.3397,1683.12,1430.819,平方米,-5.37,低负荷,MES
2025-11-16,W07,动力站,E04,工业水,936.605,m³,4.1534,3890.08,562.244,吨蒸汽,3.79,正常,MES
2025-07-28,W04,机加工车间,E01,电力,23504.304,kWh,0.6951,16338.53,4520.426,件,27.98,正常,MES
2025-05-03,W01,熔炼车间,E02,天然气,7210.68,m³,3.3628,24247.77,255.592,吨,19.93,正常,MES
2025-08-22,W07,动力站,E06,柴油,186.357,kg,7.938,1479.3,543.837,吨蒸汽,26.57,正常,MES
2024-05-12,W03,热处理车间,E01,电力,22896.307,kWh,0.6818,15611.66,97.535,吨,17.68,正常,MES
2025-02-05,W01,熔炼车间,E04,工业水,286.324,m³,4.197,1201.7,255.694,吨,-5.01,正常,MES
2024-09-04,W01,熔炼车间,E05,压缩空气,3524.396,m³,0.278,979.84,280.981,吨,21.42,正常,MES
2024-09-03,W04,机加工车间,E05,压缩空气,5715.814,m³,0.2788,1593.68,4126.743,件,21.15,正常,MES
2024-02-22,W01,熔炼车间,E05,压缩空气,3422.166,m³,0.2803,959.07,257.599,吨,-3.11,正常,MES
2025-08-13,W02,轧制车间,E01,电力,44601.457,kWh,0.6622,29534.84,378.867,吨,29.17,正常,MES
2025-12-19,W01,熔炼车间,E01,电力,49008.981,kWh,0.6729,32977.56,261.61,吨,-0.09,正常,MES
2025-03-21 00:00:00,W05,表面处理车间,E02,天然气,942.834,m³,3.4266,3230.73,6939.922,平方米,3.92,正常,MES
2024-09-07,W01,熔炼车间,E04,工业水,270.16,m³,4.1666,1125.64,267.01,吨,22.08,正常,MES
2025-06-08,W05,表面处理车间,E01,电力,10039.736,kWh,0.684,6867.53,1462.757,平方米,24.76,低负荷,MES
2025-08-22,W08,包装车间,E05,压缩空气,,立方米,0.2809,381.41,11484.827,件,26.57,正常,MES
2024-10-24,W04,机加工车间,E01,电力,17760.223,kWh,0.6875,12209.34,4583.737,件,13.6,正常,MES
2024-10-22,W05,表面处理,E03,蒸汽,26.268,t,217.7049,5718.7,7288.133,平方米,14.38,正常,MES
2024-11-06,W07,动力站,E02,天然气,20002.766,m³,3.4933,69876.1,553.685,吨蒸汽,2.24,正常,MES
2024-08-16,W04,机加工车间,E05,压缩空气,6161.163,m³,0.2832,1745.06,3784.751,件,26.65,正常,MES
2025-02-12,W06,装配车间,E05,压缩空气,3989.485,m³,0.2774,1106.49,278.53,台,-2.62,正常,MES
2025-11-07,W01,熔炼车间,E01,电力,46119.378,kWh,0.6798,31350.17,279.497,吨,8.66,正常,MES
2024-04-24,W03,热处理车间,E03,蒸汽,27.394,t,228.5947,6262.2,93.54,吨,9.47,正常,MES
2024-07-28,W03,热处理车间,E01,电力,29466.731,kWh,0.6704,19755.91,96.096,吨,30.11,正常,MES
2024-10-04,W01,熔炼车间,E05,压缩空气,2971.691,m³,0.2867,851.95,240.252,吨,13.82,正常,MES
2024-06-30,W07,动力站,E06,柴油,183.154,kg,7.7268,1415.18,513.493,吨蒸汽,27.86,正常,MES
2024-04-11,W07,动力站,E02,天然气,16656.599,m³,3.5082,58434.61,512.614,吨蒸汽,15.92,正常,MES
2024-03-04,W02,轧制车间,E04,工业水,167.568,m³,4.0887,685.13,333.857,吨,7.52,正常,MES
2025-07-01,W05,表面处理车间,E03,蒸汽,20.643,t,216.9027,4477.43,7765.803,平方米,31.09,正常,MES
2024-08-04,W03,热处理车间,E01,电力度,30909.637,度,0.6658,20578.64,87.782,吨,27.92,正常,MES
2025-07-11,W05,表面处理车间,E04,工业水,426.616,m³,4.1297,1761.81,7614.447,平方米,28.03,正常,MES
2024-07-02 00:00:00,W05,表面处理车间,E03,蒸汽,21.644,t,221.2677,4789.22,7106.163,平方米,30.39,正常,MES
2024-06-04,W04,机加工车间,E04,工业水,55.528,m³,3.9678,220.32,4190.366,件,28.83,正常,MES
2024-03-30,W01,熔炼车间,E05,压缩空气,3156.937,m³,0.2753,869.26,288.394,吨,5.84,正常,MES
2024-08-12,W01,熔炼车间,E01,电力,51023.283,kWh,0.6638,33870.46,255.321,吨,21.0,正常,MES
2024.05.19,W08,包装车间,E05,压缩空气,381.364,m³,0.2754,105.04,2039.354,件,18.23,低负荷,MES
2024年06月30日,W01,熔炼车间,E04,工业水,,m³,4.0479,1012.99,264.492,吨,27.86,正常,MES
2024-02-24,W02,轧制车间,E04,工业水,170.478,m³,4.0576,691.73,292.707,吨,3.03,正常,MES
2025.08.29,W07,动力站,E02,天然气,13331.74,m³,3.4774,46359.65,560.331,吨蒸汽,29.89,正常,MES
2025-04-21,W05,表面处理车间,E04,工业水,462.274,m³,4.1874,1935.71,6994.584,平方米,18.26,正常,MES
2024-10-26,W08,包装车间,E01,电力,3640.128,kWh,0.692,2519.07,6598.509,件,16.92,低负荷,MES
2025-05-08,W08,包装车间,E05,压缩空气,1400.647,m³,0.2768,387.75,10621.622,件,24.03,正常,MES
2025-05-21,W02,轧制车间,E03,蒸汽,43.609,t,220.4701,9614.56,335.957,吨,19.94,正常,MES
2025-03-16,W03,热处理车间,E01,电力,23401.286,kWh,0.6648,15557.48,98.579,吨,8.06,正常,MES
2024.05.26,W01,熔炼车间,E05,压缩空气,3053.823,m³,0.272,830.65,249.611,吨,22.7,正常,MES
2024-08-26,W06,装配车间,E05,压缩空气,4177.088,m³,0.2858,1193.61,302.007,台,24.09,正常,MES
2025-03-17,W01,熔炼车间,E02,天然气,11094.447,m³,3.3862,37568.53,294.296,吨,1.64,正常,MES
2025-08-07,W04,机加工车间,E04,工业水,60.293,m³,4.0359,243.33,4681.579,件,24.86,正常,MES
2025-09-06,W02,轧制车间,E01,电力,38131.522,kWh,0.6556,24998.72,348.747,吨,23.81,正常,MES
2025-12-12,W01,熔炼车间,E05,压缩空气,2977.755,m³,0.2812,837.25,300.142,吨,-1.45,正常,MES
2024-12-27,W01,熔炼车间,E02,天然气,12323.203,m³,3.4105,42027.73,256.389,吨,-0.72,正常,MES
2025-04-02,W01,熔炼车间,E02,天然气,8355.864,m³,3.5146,29367.72,267.788,吨,12.01,正常,MES
2025-08-04,W05,表面处理车间,E02,天然气,713.635,m³,3.4712,2477.19,7689.696,平方米,26.21,正常,MES
2024-01-04,W01,熔炼车间,,天然气,13901.225,m³,3.4434,47868.09,286.368,吨,-1.99,正常,MES
2025-06-12,W07,动力站,E01,电力,9468.147,kWh,0.6837,6473.62,593.015,吨蒸汽,26.01,正常,MES
2025-01-03,W02,轧制车间,E01,电力,45957.189,kWh,0.6653,30576.83,324.137,吨,-6.22,正常,MES
2024-01-10,W01,熔炼车间,E04,工业水,264.665,吨,4.128,1092.54,255.57,吨,-4.15,正常,MES
2024-10-14,W01,熔炼车间,E05,压缩空气,3274.721,m³,0.2745,899.0,281.554,吨,15.77,正常,MES
2024-10-04,W05,表面处理车间,E02,天然气,239.136,m³,3.5077,838.81,419.046,平方米,13.82,停产,MES
2024-06-14,W05,表面处理车间,E01,电,26460.937,kWh,0.6789,17965.4,7327.758,平方米,24.75,正常,MES
2024-01-16,W02,轧制车间,E01,电力,41742.385,kWh,0.6858,28628.18,357.549,吨,-3.47,正常,MES
2025-08-29,W02,轧制车间,E04,工业水,188.556,m³,4.086,770.45,342.074,吨,29.89,正常,MES
2024-08-12,W02,轧制车间,E04,工业水,172.321,m³,4.1259,710.98,331.46,吨,21.0,正常,MES
2024-01-15,W08,包装车间,E05,压缩空气,1375.987,m³,0.2841,390.85,10067.254,件,-5.32,正常,MES
2025-02-23,W06,装配车间,E01,电力,3969.129,kWh,0.6705,2661.42,60.341,台,5.04,低负荷,MES
2025-07-16,W07,动力站,E04,工业水,874.832,m³,4.0791,3568.49,518.178,吨蒸汽,30.13,正常,MES
2024-05-22,W05,表面处理车间,E03,蒸汽,22.025,t,225.9981,4977.67,6430.392,平方米,23.35,正常,MES
2024-11-11,W07,动力车间,E06,柴油,182.258,kg,7.7899,1419.78,575.918,吨蒸汽,9.76,正常,MES
2025-10-22,W02,轧制车间,E02,天然气,6196.838,m³,3.4336,21277.54,308.377,吨,16.31,正常,MES
2025-01-12,W07,动力站,E02,天然气,20436.557,m³,3.4079,69646.45,517.77,吨蒸汽,-0.77,正常,MES
2024-06-24,W05,表面处理车间,E04,工业水,407.731,m³,4.0552,1653.42,6905.235,平方米,21.03,正常,MES
2025-04-16,W01,熔炼车间,E01,电力,38076.085,kWh,0.6847,26071.61,280.446,吨,15.7,正常,MES
2024-09-16,W08,包装车间,E01,电力,1021.591,kWh,0.6907,705.64,555.709,件,26.12,停产,MES
2025-11-17,W08,包装车间,E01,电力,5584.186,kWh,0.68,3797.12,10784.583,件,5.02,正常,MES
2024-08-27,W02,轧制车间,E01,电力,44613.481,kWh,0.6866,30631.19,329.13,吨,28.72,正常,MES
2024-05-31,W07,动力站,E02,天然气,14234.509,m³,3.4533,49155.43,561.052,吨蒸汽,18.4,正常,MES
2025-05-10,W01,熔炼车间,E05,压缩空气,2907.26,m³,0.2804,815.29,281.6,吨,20.1,正常,MES
2025-02-15,W04,机加工车间,E04,工业水,46.658,m³,4.1183,192.15,2808.296,件,1.31,低负荷,MES
2024-05-22,W04,机加工车间,E04,工业水,58.9,m³,4.0544,238.8,4402.593,件,23.35,正常,MES
2024-12-22 00:00:00,W03,热处理车间,E02,天然气,11067.485,m³,3.5246,39007.99,94.632,吨,-5.37,正常,MES
2025-08-16,W05,表面处理车间,E04,工业水,314.653,m³,4.1435,1303.75,4797.927,平方米,24.99,低负荷,MES
2025-08-06,W04,机加工车间,E05,压缩空气,5909.077,m³,0.2791,1649.14,5122.093,件,31.25,正常,MES
2024-06-05,W03,热处理车间,E03,蒸汽,24.625,t,221.2272,5447.61,95.431,吨,27.2,正常,MES
2024-01-19,W02,轧制车间,E04,工业水,196.97,m³,4.1082,809.18,330.102,吨,0.35,正常,MES
2024-03-10,W07,动力站,E04,工业水,887.905,m³,4.1524,3686.92,503.947,吨蒸汽,7.38,正常,MES
2024-06-19,W04,机加工车间,E04,工业水,62.736,m³,4.2134,264.33,4158.617,件,30.4,正常,MES
2024-06-24,W07,动力站,E06,柴油,188.195,kg,7.9113,1488.87,491.154,吨蒸汽,21.03,正常,MES
2025-09-12,W05,表面处理车间,E01,电力,24132.59,kWh,0.6674,16104.91,7387.456,平方米,25.67,正常,MES
2024-05-17,W05,表面处理车间,E01,电力,20328.877,kWh,0.6562,13339.41,7114.775,平方米,21.07,正常,MES
2025/04/20,W01,熔炼车间,E01,电力,36066.884,kWh,0.6719,24232.57,267.791,吨,9.45,正常,MES
2024-08-16,W08,包装车间,E01,电力,5750.646,度,0.7046,4051.67,10531.575,件,26.65,正常,MES
2025-07-03,W01,熔炼车间,E02,天然气,6884.984,m³,3.5255,24272.69,279.703,吨,26.83,正常,MES
2025-12-05,W05,表面处理车间,E03,蒸汽,30.315,t,219.4295,6651.95,7758.966,平方米,-1.18,正常,MES
2025-08-14,W06,装配车间,E01,电力,14695.731,kWh,0.6804,9999.12,289.015,台,29.01,正常,MES
2024-01-08,W01,熔炼车间,E04,工业水,279.268,m³,4.2006,1173.09,260.729,吨,-6.6,正常,MES
2025-09-02,W04,机加工车间,E05,压缩空气,5948.067,m³,0.2787,1657.47,4860.579,件,20.74,正常,MES
2025-05-16,W03,热处理车间,E01,电力,24004.06,度,0.6814,16355.38,101.805,吨,24.65,正常,MES
